Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Control of Corruption: Estimate,CC.EST,Afghanistan,AFG,..,..,..,..,..,..,-1.29170477390289,..,-1.17601227760315,..,-1.27172422409058,..,-1.25113701820374,-1.34417974948883,-1.35064733028412,-1.44725239276886,-1.44629228115082,-1.61325109004974,-1.67209553718567,-1.55229878425598,-1.64539110660553,-1.60047078132629,-1.43037283420563,-1.44590842723846,-1.36474287509918,-1.3485871553421,-1.53404927253723,-1.52172565460205,-1.48977172374725,-1.40771043300629,-1.48053777217865,-1.14237689971924,..
Control of Corruption: Estimate,CC.EST,Albania,ALB,..,..,..,..,..,..,-0.893903493881226,..,-0.992024779319763,..,-0.855563640594482,..,-0.8453409075737,-0.853786587715149,-0.723731815814972,-0.813263893127441,-0.790545284748077,-0.706940054893494,-0.605212390422821,-0.545270919799805,-0.531616508960724,-0.701794147491455,-0.778729438781738,-0.750955939292908,-0.586141347885132,-0.520959854125977,-0.44898048043251,-0.458256989717484,-0.524145126342773,-0.543374061584473,-0.551931083202362,-0.5559241771698,..
Control of Corruption: Estimate,CC.EST,Argentina,ARG,..,..,..,..,..,..,-0.101317152380943,..,-0.20348159968853,..,-0.172407656908035,..,-0.417055726051331,-0.479976803064346,-0.414409548044205,-0.377738356590271,-0.33123853802681,-0.372122079133987,-0.434875011444092,-0.445475101470947,-0.355230033397675,-0.364098519086838,-0.445909202098846,-0.434015780687332,-0.549443066120148,-0.557244956493378,-0.274941712617874,-0.28451669216156,-0.0742872655391693,-0.0836628600955009,-0.140874102711678,-0.400777548551559,..
Control of Corruption: Estimate,CC.EST,Australia,AUS,..,..,..,..,..,..,1.8773558139801,..,1.79812967777252,..,1.86208832263947,..,1.76143634319305,1.89528703689575,2.00586891174316,1.94266772270203,1.95081317424774,2.00087285041809,2.0273425579071,2.04176306724548,2.02361083030701,2.03790903091431,1.97750723361969,1.77787029743195,1.84946465492249,1.87995517253876,1.81091439723969,1.79085624217987,1.8011109828949,1.8221447467804,1.66249871253967,1.73749423027039,..
Control of Corruption: Estimate,CC.EST,Bangladesh,BGD,..,..,..,..,..,..,-0.969682216644287,..,-0.773010969161987,..,-1.21208262443542,..,-1.44908678531647,-1.54172050952911,-1.59711492061615,-1.40646660327911,-1.44298279285431,-1.06323993206024,-1.0467883348465,-1.0752512216568,-1.05408024787903,-1.09738862514496,-0.85661906003952,-0.893825352191925,-0.892129957675934,-0.814506709575653,-0.863241136074066,-0.835957050323486,-0.902643024921417,-0.994909584522247,-0.979526102542877,-0.962003231048584,..
Control of Corruption: Estimate,CC.EST,Brazil,BRA,..,..,..,..,..,..,-0.0185795314610004,..,0.0414753258228302,..,0.0132387839257717,..,0.0819423124194145,0.090239018201828,-0.0272687114775181,-0.153748139739037,-0.120479896664619,-0.0839887857437134,0.00343736819922924,-0.079985611140728,0.0438063591718674,0.168382421135902,-0.0468542315065861,-0.0976997464895248,-0.365745902061462,-0.433242052793503,-0.422299951314926,-0.536921918392181,-0.458420366048813,-0.386171013116837,-0.407126694917679,-0.477816075086594,..
Control of Corruption: Estimate,CC.EST,Canada,CAN,..,..,..,..,..,..,2.03140759468079,..,2.0342104434967,..,2.04931902885437,..,1.98223149776459,1.93129205703735,1.80586624145508,1.86970067024231,1.95279455184937,1.99088037014008,1.98772144317627,2.05179667472839,2.06187319755554,1.97113347053528,1.91890442371368,1.87934255599976,1.83242726325989,1.88442969322205,1.98477900028229,1.92010080814362,1.82379758358002,1.76385736465454,1.59498167037964,1.64609467983246,..
Control of Corruption: Estimate,CC.EST,Colombia,COL,..,..,..,..,..,..,-0.512254357337952,..,-0.523701608181,..,-0.406262516975403,..,-0.26433065533638,-0.204286307096481,-0.140631452202797,-0.145389392971992,-0.175137788057327,-0.279160350561142,-0.261542618274689,-0.337012529373169,-0.42333310842514,-0.317527681589127,-0.422298341989517,-0.441052585840225,-0.397179245948792,-0.327314525842667,-0.360338538885117,-0.405644536018372,-0.317016243934631,-0.260884940624237,-0.229837000370026,-0.344050168991089,..
Control of Corruption: Estimate,CC.EST,Ethiopia,ETH,..,..,..,..,..,..,-0.9305459856987,..,-0.903203785419464,..,-0.906757354736328,..,-0.717909097671509,-0.777412176132202,-0.757493495941162,-0.772508382797241,-0.650104701519012,-0.632185876369476,-0.666399776935577,-0.704722344875336,-0.694108724594116,-0.667876601219177,-0.608586847782135,-0.501512408256531,-0.44789931178093,-0.453527301549912,-0.420890152454376,-0.559760630130768,-0.482024073600769,-0.410455852746964,-0.364881128072739,-0.397181957960129,..
Control of Corruption: Estimate,CC.EST,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,-0.472254395484924,..,-0.477870136499405,..,-0.4926677942276,..,-0.44015771150589,-0.530747950077057,-0.583505749702454,-0.539499521255493,-0.737334072589874,-0.737870097160339,-0.765909254550934,-0.464862793684006,-0.596871852874756,-0.633263945579529,-0.579664349555969,-0.613801896572113,-0.575114548206329,-0.578130006790161,-0.569078922271729,-0.473245531320572,-0.492103576660156,-0.634925246238709,-0.789791584014893,-0.684838116168976,..
