Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Albania,ALB,73.144,73.378,73.715,73.939,74.131,74.362,74.592,73.904,74.99,75.183,75.404,75.639,75.89,76.142,76.376,76.621,76.816,77.549,77.653,77.781,77.936,78.092,78.064,78.123,78.407,78.644,78.86,79.047,79.184,79.282,76.989,76.463,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Argentina,ARG,71.784,72.319,72.43,72.565,73.172,73.133,73.307,73.09,73.474,73.722,73.926,74.186,74.408,74.08,74.855,75.139,75.433,75.006,75.641,75.936,75.721,76.124,76.467,76.491,76.755,76.76,76.308,76.833,76.999,77.284,75.892,75.39,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Brazil,BRA,65.985,66.31,66.708,67.109,67.568,67.919,68.409,68.813,69.189,69.524,69.737,70.195,70.41,70.72,71.131,71.753,72.037,72.365,72.715,72.948,73.182,73.343,73.552,73.918,74.306,74.332,74.442,74.827,75.109,75.338,74.009,72.75,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Colombia,COL,68.644,68.813,69.038,69.342,69.613,69.933,70.189,70.492,70.738,70.926,71.32,71.502,71.939,72.361,72.695,73.081,73.468,73.837,74.295,74.742,75.033,75.32,75.597,75.827,76.043,76.257,76.471,76.646,76.748,76.752,74.769,72.83,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Vietnam,VNM,69.213,69.849,69.958,70.621,70.759,71.384,71.51,71.802,72.107,72.317,72.462,72.647,72.801,72.98,73.135,73.271,73.319,73.436,73.411,73.498,73.513,73.692,73.704,73.775,73.855,73.876,73.938,73.963,73.976,74.093,75.378,73.618,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Philippines,PHL,65.909,66.304,67.088,67.542,67.942,68.223,68.614,68.884,69.1,69.298,69.413,69.614,69.781,69.924,70.037,70.24,70.282,70.483,70.564,70.633,70.754,70.788,70.881,70.835,71.151,71.268,71.387,71.516,71.689,71.865,72.119,69.266,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,India,IND,58.652,59.055,59.452,59.815,60.216,60.596,60.984,61.388,61.792,62.207,62.669,63.091,63.616,64.094,64.524,64.996,65.412,65.788,66.149,66.513,66.909,67.359,67.887,68.46,69.074,69.636,70.117,70.467,70.71,70.91,70.15,67.24,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Indonesia,IDN,63.181,63.537,64.126,64.598,64.856,65.237,65.355,65.733,65.962,66.221,66.433,66.758,67.134,67.413,65.75,67.649,67.914,68.189,68.226,68.494,68.679,68.823,68.973,69.264,69.533,69.699,69.798,69.936,70.338,70.518,68.808,67.57,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mexico,MEX,69.971,70.298,70.616,70.942,71.279,71.646,72.037,72.445,72.845,73.225,73.569,73.867,74.106,74.274,74.372,74.376,74.331,74.238,74.152,74.119,74.19,74.365,74.574,74.739,74.797,74.682,74.412,74.138,74.015,74.202,70.133,70.213,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Peru,PER,65.106,65.434,66.149,66.681,67.227,67.644,68.147,68.605,69.082,69.743,70.424,71.041,71.661,72.217,72.668,72.986,73.172,73.223,73.377,73.466,73.711,74.133,74.544,74.967,75.333,75.621,75.789,75.879,76.009,76.156,73.665,72.377,..
