Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
GDP per capita (current US$),NY.GDP.PCAP.CD,Sweden,SWE,30593.6724447761,31822.8038482367,32800.9826867546,24425.2849281118,26083.6143874838,30282.9639200066,32998.9681608432,30312.4875993103,30596.5272048832,30941.0793624668,29624.9126748618,27247.857734793,29899.1952495081,37321.7979047059,42821.6731423358,43437.0631164776,46593.6021646111,53700.0053363063,56152.552340314,46946.9602719954,52869.0442891587,60755.7595508465,58037.8213192173,61126.9431963979,60020.3604576572,51545.4836095322,51965.1571531985,53791.5087298403,54589.0603860606,51939.4297445291,52837.9039778149,61028.7380600287,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Albania,ALB,617.230435515505,336.586994504629,200.852219772323,367.279225077581,586.416339644261,750.604449178826,1009.97727483821,717.380047745673,813.789396580449,1033.24253162418,1126.68334010717,1281.6598256178,1425.12421860142,1846.12012081207,2373.58129170055,2673.78658429559,2972.74292399799,3595.03805682893,4370.5399247769,4114.13489916342,4094.34838574494,4437.14261222684,4247.63004748194,4413.06200528903,4578.63320812155,3952.80253807527,4124.05538986272,4531.0193737689,5287.66369446913,5396.21586434732,5332.16047456847,6492.87201224634,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Brazil,BRA,2592.62716607932,2234.36268750579,2105.10774751013,2324.49977472726,3263.56262238902,4704.96154593883,5121.90540734464,5240.12879590406,5049.76611943426,3456.42359484227,3726.81142036099,3142.27793491612,2824.679625276,3056.62496707108,3623.24799633539,4773.24894374558,5866.09622382995,7323.03362855509,8801.59948420962,8570.02256200077,11249.464543278,13200.7850823986,12327.3174365132,12258.5031683848,12071.1582132348,8783.22598387817,8680.76879182018,9896.68478335903,9121.08340257783,8845.25911841876,6794.48915877166,7507.16097080234,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Colombia,COL,1467.54743608627,1477.95857637291,1721.29167957045,1919.61038565151,2314.84441713444,2571.78258640527,2652.28733121773,2860.12181480835,2594.41982530463,2233.66813460464,2547.14352840369,2465.2858516059,2421.58705506087,2305.08305772858,2811.19787141394,3448.98036486383,3778.52665981682,4760.98121037755,5527.44995277183,5244.353266184,6394.19870546282,7392.45236079278,8101.82909177914,8264.1268955859,8164.71449537797,6228.4262990412,5938.46385585875,6450.31958548124,6782.03792033195,6438.06018290435,5307.21522798919,6104.1367093039,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Vietnam,VNM,96.7192957412953,140.631004461734,141.383685201224,185.187122026908,224.637094521393,281.133604499166,329.001189952993,352.93443979701,352.783068017119,367.156883682362,394.583136574358,409.497733008842,434.810292146332,485.450909101852,551.903505134912,693.189841057927,790.592516384921,913.312331601755,1158.10162735417,1225.84501185537,1684.01166437193,1953.55697860752,2190.23228396054,2367.4995386408,2558.7789242001,2595.23497870737,2760.71710527049,2992.07174150097,3267.22500852051,3491.09127354876,3586.34730171843,3756.48912117326,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Philippines,PHL,820.487180286668,821.453230868496,936.148270418193,938.763734682196,1081.43295609927,1222.29094684962,1334.10565630149,1294.11012788891,1000.00546700952,1123.16308302211,1073.26322188173,991.147982051369,1037.17412450288,1049.38713351802,1122.85586244523,1245.28640284825,1452.22064136706,1741.60317179619,1990.35559000084,1893.28116413571,2201.77507099684,2431.20203745534,2671.77720537356,2847.5669365201,2935.92555618062,2974.29953130009,3038.1497339217,3077.43564004791,3194.67452128933,3413.84792378255,3224.42255131214,3460.53096344408,..
GDP per capita (current US$),NY.GDP.PCAP.CD,India,IND,368.749759408129,303.850437957407,317.559135479384,301.501194948853,346.227393126043,373.628280320062,399.577503521552,414.898869576673,412.509511039641,440.961454614021,442.034778917695,449.911124933268,468.84442830518,543.843798893951,624.105094371897,710.509344850714,802.01374204738,1022.73162874643,993.503772474691,1096.63498033497,1350.63432207085,1449.60178853415,1434.01819806113,1438.05748041006,1559.86451848257,1590.17391842781,1714.28035526737,1957.968841235,1974.37778792366,2047.23270433512,1910.42147282449,2256.59040870506,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Indonesia,IDN,582.678967798773,629.160679800489,678.977736957462,824.079148994808,907.471785731365,1020.1466814341,1129.09270986001,1054.34735827552,459.191863103941,663.523229868446,770.865351580294,739.003946535355,888.901389665655,1052.41319921916,1136.75521127965,1249.39768934573,1572.79793405494,1840.32992667702,2144.38954419985,2239.09526528198,3094.44308989745,3613.80090208324,3668.21207047486,3602.88551680629,3476.62485324343,3322.58168813599,3558.81885229219,3839.78506857872,3902.6616681577,4151.22754296453,3894.27220196922,4332.70928089396,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mexico,MEX,3196.9189246775,3756.88993658112,4272.7859647897,5778.93872241404,5976.52358720335,4002.17430448435,4487.29177890965,5370.21751079841,5555.73724554862,6230.69557144429,7232.87880868278,7613.17693215721,7650.89884967419,7120.3847701944,7525.46523432127,8321.85349288706,9125.42262440559,9719.92045203482,10119.8362111768,8104.90757907686,9399.97090779255,10341.5210484975,10376.0576664423,10865.6802017218,11076.0924511013,9753.38004823861,8875.06225558599,9434.38648739127,9857.02882925559,10145.1701829207,8655.00068206803,10045.6805004963,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Peru,PER,1194.54830200693,1520.67736235824,1560.54650443571,1481.34098915924,1871.3921088991,2180.56663897168,2218.32174731966,2292.39651714831,2149.70106301576,1911.73501688306,1941.318259717,1925.97942030475,2003.97108061855,2126.13782387391,2393.66589710452,2702.23770075461,3123.32015935927,3572.36358879114,4184.88598248749,4164.97048299155,5047.24930726929,5826.83230656078,6475.68607048931,6697.18526837489,6614.93333937211,6180.1949572907,6163.79102629697,6676.28422114802,6912.11029696274,6955.80995882668,6056.34390291445,6621.57433601881,..
GDP per capita (current US$),NY.GDP.PCAP.CD,South Africa,ZAF,3160.87836503322,3304.84632967771,3519.01857067159,3461.37840011033,3547.94974989327,3904.30809156182,3654.96925406685,3731.40078918512,3336.42999098541,3267.93061026305,3241.67447517796,2867.46616836719,2708.43540979093,4095.71022983511,5268.2728672909,5893.21302357697,6139.62604497215,6662.02968975357,6251.89483275936,6444.16706763545,8059.58701700552,8737.07977396507,8173.8691381716,7441.23085399675,6965.1378973693,6204.92990145846,5735.06678717842,6734.47515312493,7048.52221139611,6688.78727128797,5741.64312911877,7055.04477598783,..
